Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
South Carolina,Total,1802,0.503,46.6%,24.2%,63.1%,43.6%,42.6%,35.9%,37.3%,33.2%,32.1%,87.5%,35.2%,68.8%,
Boston College,Anderson Ryan,382,0.512,48.0%,50.8%,63.9%,54.8%,45.5%,31.6%,72.7%,3.7%,21.4%,66.7%,46.3%,62.1%,
Boston College,Hanlan Olivier,364,0.575,52.7%,24.7%,56.7%,9.8%,40.4%,44.9%,7.6%,34.9%,39.4%,86.0%,46.2%,75.0%,
Boston College,Rahon Joe,263,0.535,49.6%,23.2%,59.0%,11.1%,23.2%,34.4%,9.5%,53.6%,34.8%,89.8%,39.2%,70.9%,
Boston College,Jackson Lonnie,219,0.570,52.7%,13.2%,55.2%,43.8%,9.1%,10.0%,50.0%,77.6%,38.2%,83.1%,29.7%,83.1%,
Boston College,Heckmann Patrick,178,0.620,57.3%,24.7%,65.9%,37.9%,12.4%,45.5%,20.0%,62.9%,37.5%,95.2%,42.1%,81.3%,
Boston College,Odio Eddie,119,0.533,51.3%,55.5%,65.2%,48.8%,14.3%,35.3%,33.3%,30.3%,22.2%,100.0%,26.9%,65.6%,
Boston College,Clifford Dennis,65,0.511,49.2%,60.0%,64.1%,48.0%,33.8%,18.2%,25.0%,6.2%,50.0%,50.0%,52.3%,55.9%,
Boston College,VAN,60,0.499,45.8%,36.7%,63.6%,71.4%,15.0%,33.3%,100.0%,48.3%,24.1%,85.7%,28.3%,76.5%,
Boston College,Rubin Danny,27,0.440,42.6%,11.1%,33.3%,0.0%,0.0%,---,---,88.9%,29.2%,85.7%,11.1%,66.7%,
Boston College,Van Nest Andrew,9,0.653,61.1%,44.4%,75.0%,66.7%,22.2%,50.0%,0.0%,33.3%,33.3%,100.0%,22.2%,100.0%,
Boston College,Caudill Kc,8,0.625,62.5%,87.5%,71.4%,40.0%,12.5%,0.0%,---,0.0%,---,---,0.0%,---,
Boston College,Perpiglia Steve,4,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Boston College,Jacobs Drew,2,0.500,50.0%,0.0%,---,---,100.0%,50.0%,0.0%,0.0%,---,---,0.0%,---,
Boston College,CAIN,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Boston College,Total,1701,0.548,51.0%,32.9%,62.0%,40.9%,28.2%,35.3%,33.1%,38.9%,35.3%,87.6%,39.7%,71.2%,
Kentucky,Goodwin Archie,357,0.509,46.4%,49.0%,61.1%,27.1%,33.1%,28.0%,18.2%,17.9%,26.6%,70.6%,59.4%,63.7%,
Kentucky,Wiltjer Kyle,278,0.550,52.0%,18.7%,61.5%,40.6%,27.3%,39.5%,36.7%,54.0%,36.7%,96.4%,20.9%,81.0%,
Kentucky,Harrow Ryan,266,0.483,45.3%,35.7%,63.2%,35.0%,37.6%,29.0%,20.7%,26.7%,29.6%,90.5%,24.4%,70.8%,
Kentucky,Mays Julius,247,0.551,50.8%,7.7%,57.9%,36.4%,21.5%,32.1%,29.4%,70.9%,37.1%,89.2%,26.3%,84.6%,
Kentucky,Poythress Alex,229,0.636,61.1%,52.8%,80.2%,49.5%,32.8%,29.3%,22.7%,14.4%,42.4%,100.0%,57.6%,68.9%,
Kentucky,Cauley-Stein Willie,169,0.577,62.1%,59.8%,81.2%,68.3%,40.2%,33.8%,26.1%,0.0%,---,---,50.9%,37.2%,
Kentucky,Noel Nerlens,166,0.583,59.0%,60.2%,76.0%,56.6%,39.8%,33.3%,40.9%,0.0%,---,---,62.7%,52.9%,
Kentucky,Polson Jarrod,68,0.607,57.4%,54.4%,62.2%,30.4%,14.7%,70.0%,28.6%,30.9%,28.6%,83.3%,47.1%,71.9%,
Kentucky,Hood Jon,26,0.631,61.5%,23.1%,83.3%,40.0%,19.2%,40.0%,50.0%,57.7%,40.0%,100.0%,7.7%,100.0%,
Kentucky,Beckham Twany,3,0.288,33.3%,100.0%,33.3%,0.0%,0.0%,---,---,0.0%,---,---,33.3%,0.0%,
Kentucky,Long Brian,3,0.000,0.0%,33.3%,0.0%,---,33.3%,0.0%,---,33.3%,0.0%,---,0.0%,---,
Kentucky,Lanter Tod,3,0.000,0.0%,0.0%,---,---,33.3%,0.0%,---,66.7%,0.0%,---,0.0%,---,
Kentucky,Total,1815,0.551,52.6%,39.1%,69.6%,45.1%,31.6%,32.3%,27.6%,29.3%,34.6%,90.8%,41.7%,64.2%,
Arizona,Lyons Mark,407,0.573,51.7%,33.4%,69.9%,30.5%,17.2%,21.4%,6.7%,49.4%,33.3%,74.6%,35.9%,85.6%,
Arizona,Hill Solomon,345,0.579,54.1%,23.5%,65.4%,15.1%,34.2%,40.7%,22.9%,42.3%,39.0%,82.5%,35.9%,76.6%,
Arizona,Johnson Nick,306,0.554,51.6%,28.4%,73.6%,43.8%,36.6%,27.7%,19.4%,35.0%,39.3%,81.0%,39.9%,71.3%,
Arizona,Parrom Kevin,203,0.616,58.6%,25.6%,82.7%,39.5%,22.2%,28.9%,38.5%,52.2%,39.6%,95.2%,33.5%,76.5%,
Arizona,Ashley Brandon,177,0.584,53.4%,37.3%,71.2%,51.1%,61.0%,39.8%,65.1%,1.7%,100.0%,66.7%,55.4%,73.5%,
Arizona,Tarczewski Kaleb,156,0.568,53.8%,57.1%,70.8%,68.3%,42.9%,31.3%,28.6%,0.0%,---,---,62.8%,63.3%,
Arizona,Jerrett Grant,154,0.535,51.3%,17.5%,66.7%,50.0%,31.2%,27.1%,76.9%,51.3%,40.5%,100.0%,14.3%,81.8%,
Arizona,Mayes Jordin,93,0.473,44.1%,17.2%,68.8%,45.5%,26.9%,24.0%,16.7%,55.9%,30.8%,100.0%,21.5%,75.0%,
Arizona,Chol Angelo,47,0.482,44.7%,42.6%,75.0%,53.3%,57.4%,22.2%,50.0%,0.0%,---,---,40.4%,63.2%,
Arizona,York Gabe,32,0.531,53.1%,9.4%,100.0%,66.7%,18.8%,33.3%,50.0%,71.9%,34.8%,87.5%,12.5%,50.0%,
Arizona,Hazzard Jacob,6,0.000,0.0%,0.0%,---,---,66.7%,0.0%,---,33.3%,0.0%,---,0.0%,---,
Arizona,Wiepking Max,5,0.822,80.0%,20.0%,100.0%,100.0%,0.0%,---,---,80.0%,50.0%,100.0%,20.0%,100.0%,
Arizona,Crawford Quinton,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Arizona,Total,1933,0.565,52.5%,29.9%,71.5%,42.1%,32.6%,31.4%,36.4%,37.5%,37.1%,85.5%,37.4%,74.9%,
Lafayette,Hinrichs Seth,345,0.609,57.4%,15.4%,62.3%,42.4%,35.1%,39.7%,27.1%,49.6%,45.6%,94.9%,36.5%,77.0%,
Lafayette,Johnson Tony,304,0.633,59.4%,48.0%,64.4%,19.1%,31.2%,45.3%,7.0%,20.7%,46.0%,69.0%,36.8%,81.2%,
Lafayette,Trist Dan,282,0.556,53.4%,30.5%,70.9%,70.5%,68.8%,45.4%,58.0%,0.7%,50.0%,0.0%,31.2%,67.0%,
Lafayette,Ptasinski Joey,270,0.563,54.6%,11.9%,78.1%,60.0%,24.4%,37.9%,24.0%,63.7%,37.8%,75.4%,15.2%,75.6%,
Lafayette,Giese Levi,212,0.517,50.9%,16.5%,77.1%,81.5%,18.4%,38.5%,53.3%,65.1%,31.9%,97.7%,14.2%,60.0%,
Lafayette,Scott Bryce,201,0.596,55.7%,25.9%,59.6%,71.0%,22.9%,32.6%,40.0%,51.2%,42.7%,88.6%,25.9%,86.5%,
Lafayette,Rufer Zach,80,0.371,30.0%,22.5%,44.4%,62.5%,28.8%,17.4%,0.0%,48.8%,20.5%,87.5%,37.5%,73.3%,
Lafayette,Flannigan Alan,73,0.448,40.4%,30.1%,72.7%,50.0%,56.2%,29.3%,58.3%,13.7%,10.0%,100.0%,34.2%,68.0%,
Lafayette,Smith Les,39,0.387,35.9%,25.6%,30.0%,0.0%,35.9%,14.3%,0.0%,38.5%,40.0%,66.7%,12.8%,80.0%,
Lafayette,Musters Nathaniel,12,0.561,58.3%,41.7%,80.0%,75.0%,58.3%,42.9%,66.7%,0.0%,---,---,8.3%,0.0%,
Lafayette,Detmer Jack,10,0.228,20.0%,30.0%,66.7%,50.0%,30.0%,0.0%,---,40.0%,0.0%,---,20.0%,50.0%,
Lafayette,Freeland Ben,8,0.505,37.5%,37.5%,66.7%,100.0%,62.5%,20.0%,0.0%,0.0%,---,---,50.0%,100.0%,
Lafayette,Murphy Billy,6,0.667,66.7%,33.3%,100.0%,50.0%,50.0%,66.7%,0.0%,16.7%,0.0%,---,0.0%,---,
Lafayette,GREENBACKERNICK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Lafayette,GARNERCJ,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Lafayette,Total,1842,0.563,53.2%,25.4%,66.0%,50.0%,35.7%,39.3%,37.2%,39.0%,38.4%,85.9%,28.0%,75.4%,
VCU,Graham Treveon,413,0.554,51.3%,31.5%,56.2%,38.4%,34.1%,43.3%,24.6%,34.4%,36.6%,88.5%,39.7%,73.2%,
VCU,Reddic Juvonte,369,0.599,57.0%,55.6%,68.8%,56.7%,42.8%,43.0%,63.2%,1.6%,16.7%,100.0%,40.7%,70.7%,
VCU,Daniels Troy,357,0.596,59.1%,3.9%,50.0%,57.1%,9.8%,51.4%,44.4%,86.3%,40.3%,83.1%,7.6%,70.4%,
VCU,Brandenberg Rob,323,0.505,47.8%,33.4%,55.6%,33.3%,23.5%,27.6%,23.8%,43.0%,35.3%,83.7%,25.1%,69.1%,
VCU,Johnson Melvin,234,0.486,46.4%,17.5%,58.5%,29.2%,47.9%,44.6%,30.0%,34.6%,28.4%,78.3%,13.7%,78.1%,
VCU,Theus Darius,184,0.537,50.3%,50.5%,54.8%,21.6%,25.0%,41.3%,10.5%,24.5%,33.3%,73.3%,44.0%,66.7%,
VCU,Weber Briante,159,0.511,45.0%,37.7%,56.7%,29.4%,37.1%,40.7%,16.7%,25.2%,22.5%,88.9%,40.9%,78.5%,
VCU,Guest Jarred,70,0.475,47.1%,47.1%,69.7%,30.4%,48.6%,29.4%,90.0%,4.3%,0.0%,---,27.1%,47.4%,
VCU,Haley D.J.,42,0.550,57.1%,81.0%,64.7%,50.0%,19.0%,25.0%,50.0%,0.0%,---,---,35.7%,40.0%,
VCU,Tuoyo Justin,34,0.349,27.9%,29.4%,40.0%,25.0%,23.5%,12.5%,100.0%,47.1%,18.8%,100.0%,47.1%,62.5%,
VCU,Okereafor Teddy,34,0.469,41.2%,44.1%,46.7%,0.0%,5.9%,50.0%,0.0%,50.0%,23.5%,25.0%,47.1%,68.8%,
VCU,Hinton David,19,0.441,42.1%,78.9%,46.7%,71.4%,21.1%,25.0%,0.0%,0.0%,---,---,15.8%,66.7%,
VCU,TEDDYOKEREAFOR,5,0.300,30.0%,20.0%,0.0%,---,20.0%,0.0%,---,60.0%,33.3%,100.0%,0.0%,---,
VCU,Total,2243,0.541,51.3%,33.8%,59.7%,40.6%,30.5%,40.4%,37.3%,35.7%,35.1%,82.9%,29.8%,70.1%,
Wisconsin,Evans Ryan,365,0.405,39.7%,35.6%,53.8%,34.3%,57.8%,34.1%,52.8%,6.6%,8.3%,100.0%,40.5%,42.6%,
Wisconsin,Brust Ben,330,0.554,54.4%,20.3%,53.7%,50.0%,18.2%,41.7%,16.0%,61.5%,38.9%,84.8%,13.0%,67.4%,
Wisconsin,Berggren Jared,308,0.537,50.5%,43.2%,66.2%,60.2%,29.9%,39.1%,30.6%,26.9%,25.3%,95.2%,33.8%,70.2%,
Wisconsin,Dekker Sam,247,0.597,57.9%,30.8%,71.1%,57.4%,17.4%,32.6%,28.6%,51.8%,39.1%,92.0%,28.7%,69.0%,
Wisconsin,Jackson Traevon,226,0.468,42.0%,19.0%,58.1%,20.0%,47.8%,34.3%,27.0%,33.2%,29.3%,77.3%,30.1%,76.5%,
Wisconsin,Bruesewitz Mike,177,0.517,48.6%,26.6%,61.7%,37.9%,13.6%,50.0%,33.3%,59.9%,28.3%,96.7%,31.1%,69.1%,
Wisconsin,Marshall George,138,0.491,48.2%,15.2%,42.9%,22.2%,15.9%,22.7%,20.0%,68.8%,36.8%,77.1%,11.6%,62.5%,
Wisconsin,Kaminsky Frank,98,0.562,51.0%,31.6%,71.0%,68.2%,22.4%,31.8%,28.6%,45.9%,31.1%,92.9%,43.9%,76.7%,
Wisconsin,Showalter Zak,29,0.487,41.4%,48.3%,50.0%,14.3%,17.2%,40.0%,0.0%,34.5%,20.0%,100.0%,65.5%,68.4%,
Wisconsin,Bohannon Zach,15,0.476,53.3%,60.0%,55.6%,40.0%,6.7%,0.0%,---,33.3%,40.0%,50.0%,40.0%,16.7%,
Wisconsin,Smith Jordan,10,0.350,35.0%,10.0%,100.0%,100.0%,20.0%,50.0%,0.0%,70.0%,14.3%,100.0%,0.0%,---,
Wisconsin,Anderson Evan,7,0.602,57.1%,28.6%,50.0%,100.0%,57.1%,75.0%,33.3%,14.3%,0.0%,---,14.3%,100.0%,
Wisconsin,Fahey Dan,6,0.621,50.0%,66.7%,50.0%,0.0%,16.7%,100.0%,0.0%,16.7%,0.0%,---,100.0%,83.3%,
Wisconsin,Wise J.D.,3,0.633,50.0%,33.3%,0.0%,---,33.3%,0.0%,---,33.3%,100.0%,100.0%,66.7%,100.0%,
Wisconsin,Total,1959,0.509,48.6%,29.6%,60.3%,47.0%,30.4%,36.1%,34.9%,40.0%,33.0%,87.3%,29.7%,63.4%,
Alabama,Releford Trevor,351,0.600,54.4%,39.6%,62.6%,25.3%,26.8%,34.0%,9.4%,33.6%,40.7%,64.6%,43.6%,82.4%,
Alabama,Lacey Trevor,344,0.517,48.3%,20.6%,60.6%,37.2%,31.1%,28.0%,20.0%,48.3%,37.3%,67.7%,29.9%,71.8%,
Alabama,Cooper Rodney,339,0.480,46.0%,21.5%,71.2%,53.8%,39.2%,33.1%,36.4%,39.2%,30.1%,97.5%,21.2%,63.9%,
Alabama,Randolph Levi,239,0.526,49.0%,24.7%,62.7%,48.6%,41.0%,38.8%,18.4%,34.3%,34.1%,89.3%,33.9%,71.6%,
Alabama,Jacobs Nick,219,0.550,53.9%,42.9%,76.6%,51.4%,57.1%,36.8%,50.0%,0.0%,---,---,28.8%,60.3%,
Alabama,Pollard Devonta,140,0.422,37.9%,33.6%,70.2%,48.5%,55.0%,22.1%,23.5%,11.4%,12.5%,100.0%,40.7%,61.4%,
Alabama,Obasohan Retin,99,0.497,42.4%,34.3%,50.0%,41.2%,30.3%,33.3%,20.0%,35.4%,28.6%,100.0%,48.5%,77.1%,
Alabama,Steele Andrew,76,0.443,39.5%,28.9%,59.1%,15.4%,34.2%,30.8%,37.5%,36.8%,21.4%,83.3%,39.5%,66.7%,
Alabama,Gueye Moussa,51,0.387,37.3%,58.8%,40.0%,33.3%,41.2%,33.3%,42.9%,0.0%,---,---,51.0%,42.3%,
Alabama,Engstrom Carl,13,0.726,69.2%,76.9%,70.0%,71.4%,23.1%,66.7%,50.0%,0.0%,---,---,46.2%,83.3%,
Alabama,Slaughter Dakota,10,0.504,45.0%,20.0%,100.0%,50.0%,30.0%,33.3%,100.0%,50.0%,20.0%,100.0%,40.0%,75.0%,
Alabama,Blackledge Keon,4,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Alabama,Wilson Isaiah,2,0.457,50.0%,50.0%,100.0%,0.0%,0.0%,---,---,50.0%,0.0%,---,250.0%,40.0%,
Alabama,Total,1887,0.517,48.0%,30.8%,64.6%,41.5%,38.0%,32.8%,29.4%,31.2%,33.5%,78.7%,34.3%,70.2%,
Tennessee Tech,Dillard Jud,404,0.563,49.5%,28.0%,65.5%,41.9%,45.5%,39.1%,26.4%,26.5%,33.6%,91.7%,48.8%,81.2%,
Tennessee Tech,Samarrippas Jeremiah,272,0.476,45.2%,14.0%,57.9%,0.0%,33.5%,35.2%,18.8%,52.6%,32.2%,60.9%,14.0%,78.9%,
Tennessee Tech,Johnson Lanerryl,202,0.457,41.1%,28.2%,45.6%,23.1%,25.2%,29.4%,6.7%,46.5%,29.8%,89.3%,31.2%,73.0%,
Tennessee Tech,Ogbe Dennis,199,0.686,67.8%,51.3%,75.5%,57.1%,16.6%,57.6%,73.7%,32.2%,40.6%,100.0%,30.2%,70.0%,
Tennessee Tech,Marseille Matt,108,0.522,50.0%,37.0%,65.0%,30.8%,28.7%,32.3%,50.0%,34.3%,32.4%,91.7%,52.8%,57.9%,
Tennessee Tech,McKay Javon,88,0.469,39.2%,47.7%,47.6%,50.0%,18.2%,43.8%,57.1%,34.1%,16.7%,100.0%,52.3%,73.9%,
Tennessee Tech,Diressa Ammanuel,58,0.396,37.9%,12.1%,57.1%,75.0%,8.6%,0.0%,---,79.3%,26.1%,100.0%,13.8%,62.5%,
Tennessee Tech,Barnes Terrell,57,0.369,35.1%,71.9%,39.0%,43.8%,26.3%,26.7%,25.0%,1.8%,0.0%,---,64.9%,40.5%,
Tennessee Tech,Morse Anthony,53,0.521,49.1%,54.7%,62.1%,44.4%,43.4%,34.8%,50.0%,1.9%,0.0%,---,79.2%,57.1%,
Tennessee Tech,Hill Mitchell,41,0.519,50.0%,14.6%,66.7%,50.0%,17.1%,0.0%,---,68.3%,39.3%,100.0%,17.1%,71.4%,
Tennessee Tech,Riggins Ryon,37,0.476,48.6%,51.4%,63.2%,75.0%,45.9%,35.3%,83.3%,2.7%,0.0%,---,10.8%,25.0%,
Tennessee Tech,Haynes Deondre,8,0.486,31.2%,37.5%,33.3%,0.0%,37.5%,0.0%,---,25.0%,50.0%,100.0%,87.5%,85.7%,
Tennessee Tech,MOOREDARRIUS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Tennessee Tech,DENNYTALBOTT,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Tennessee Tech,Total,1527,0.523,48.4%,32.5%,60.4%,42.7%,31.2%,36.3%,34.1%,36.3%,31.9%,85.9%,37.1%,70.8%,
Gardner-Webb,Harper Donta,315,0.498,44.4%,40.3%,66.9%,49.4%,54.9%,30.1%,30.8%,4.8%,13.3%,50.0%,45.1%,71.1%,
Gardner-Webb,Newsome Tashan,301,0.502,44.9%,21.3%,70.3%,51.1%,55.5%,37.7%,23.8%,23.3%,25.7%,72.2%,40.2%,74.4%,
Gardner-Webb,Landis Max,227,0.481,43.4%,11.5%,61.5%,18.8%,22.5%,35.3%,16.7%,66.1%,28.7%,83.7%,22.9%,86.5%,
Gardner-Webb,Hartley Kevin,211,0.645,63.3%,18.0%,55.3%,47.6%,14.7%,48.4%,73.3%,67.3%,45.8%,95.4%,18.5%,74.4%,
Gardner-Webb,Strange Tyler,178,0.475,45.2%,30.3%,51.9%,17.9%,11.8%,28.6%,0.0%,57.9%,30.1%,77.4%,16.3%,72.4%,
Gardner-Webb,Hill Jerome,131,0.534,51.1%,72.5%,60.0%,61.4%,27.5%,27.8%,30.0%,0.0%,---,---,58.8%,58.4%,
Gardner-Webb,Branch Onzie,105,0.417,39.0%,57.1%,53.3%,75.0%,35.2%,24.3%,55.6%,7.6%,0.0%,---,22.9%,62.5%,
Gardner-Webb,Davis Jarvis,74,0.570,49.3%,37.8%,53.6%,20.0%,20.3%,33.3%,0.0%,41.9%,35.5%,54.5%,36.5%,96.3%,
Gardner-Webb,Hensley Corey,64,0.517,51.6%,46.9%,73.3%,86.4%,53.1%,32.4%,90.9%,0.0%,---,---,25.0%,50.0%,
Gardner-Webb,Ivey Isaiah,45,0.480,41.1%,6.7%,66.7%,50.0%,60.0%,33.3%,100.0%,33.3%,33.3%,100.0%,33.3%,86.7%,
Gardner-Webb,Byron Mike,38,0.451,39.5%,57.9%,54.5%,41.7%,42.1%,18.8%,33.3%,0.0%,---,---,84.2%,56.2%,
Gardner-Webb,Sweeney Adam,5,0.200,20.0%,40.0%,50.0%,0.0%,40.0%,0.0%,---,20.0%,0.0%,---,0.0%,---,
Gardner-Webb,Total,1694,0.511,47.2%,32.4%,61.2%,50.6%,36.0%,33.0%,36.3%,31.6%,32.7%,84.0%,33.9%,71.6%,
NJIT,Flores Chris,408,0.520,47.5%,28.4%,55.2%,39.1%,22.3%,27.5%,36.0%,49.3%,34.8%,80.0%,33.1%,76.3%,
NJIT,Woods Ryan,322,0.557,51.9%,12.1%,46.2%,50.0%,25.5%,28.0%,60.9%,62.4%,41.8%,84.5%,25.5%,82.9%,
NJIT,Miller PJ,238,0.479,42.0%,48.3%,53.0%,29.5%,48.3%,33.9%,28.2%,3.4%,0.0%,---,59.2%,65.2%,
NJIT,Howard Ky,173,0.495,48.0%,53.2%,60.9%,33.9%,36.4%,28.6%,11.1%,10.4%,33.3%,83.3%,47.4%,53.7%,
NJIT,Holiday Daquan,101,0.594,57.4%,84.2%,65.9%,53.6%,15.8%,12.5%,50.0%,0.0%,---,---,63.4%,62.5%,
NJIT,Sydnor Nigel,100,0.525,48.0%,37.0%,59.5%,31.8%,18.0%,27.8%,40.0%,45.0%,31.1%,100.0%,54.0%,66.7%,
NJIT,Nweke Odera,94,0.449,36.7%,75.5%,40.8%,44.8%,23.4%,18.2%,75.0%,1.1%,100.0%,100.0%,78.7%,63.5%,
NJIT,McCarthy Sean,78,0.460,46.2%,48.7%,60.5%,56.5%,51.3%,32.5%,76.9%,0.0%,---,---,26.9%,42.9%,
NJIT,Smith Terrence,61,0.455,44.3%,34.4%,66.7%,42.9%,65.6%,32.5%,61.5%,0.0%,---,---,13.1%,62.5%,
NJIT,Bastian Quentin,60,0.474,46.7%,53.3%,59.4%,52.6%,46.7%,32.1%,55.6%,0.0%,---,---,11.7%,57.1%,
NJIT,Farrell Mitch,32,0.585,56.2%,21.9%,71.4%,60.0%,12.5%,25.0%,100.0%,65.6%,38.1%,100.0%,31.2%,70.0%,
NJIT,Total,1667,0.513,47.6%,39.2%,56.2%,41.7%,31.1%,29.3%,43.4%,29.7%,37.0%,84.7%,40.7%,67.1%,
Western Caro.,Sumler Trey,450,0.555,49.8%,22.0%,61.6%,24.6%,44.9%,40.6%,12.2%,33.1%,36.2%,64.8%,37.3%,83.3%,
Western Caro.,Boggs Brandon,340,0.453,42.4%,24.4%,60.2%,36.0%,51.2%,33.3%,20.7%,24.4%,28.9%,87.5%,22.4%,69.7%,
Western Caro.,King Tawaski,287,0.518,50.2%,47.0%,61.5%,55.4%,53.0%,40.1%,39.3%,0.0%,---,---,47.0%,56.3%,
Western Caro.,Tankelewicz Tom,260,0.570,55.4%,9.6%,56.0%,28.6%,10.8%,35.7%,10.0%,79.6%,38.6%,90.0%,8.8%,91.3%,
Western Caro.,Sinclair James,225,0.494,47.1%,27.1%,67.2%,22.0%,32.0%,36.1%,15.4%,40.9%,28.3%,84.6%,19.6%,70.5%,
Western Caro.,Ross Preston,156,0.556,52.6%,44.2%,71.0%,38.8%,41.7%,36.9%,50.0%,14.1%,27.3%,100.0%,42.9%,67.2%,
Western Caro.,Brown Mike,98,0.490,43.9%,44.9%,43.2%,31.6%,26.5%,34.6%,11.1%,28.6%,35.7%,100.0%,45.9%,68.9%,
Western Caro.,Harrelson Rhett,42,0.363,29.8%,9.5%,0.0%,---,28.6%,16.7%,50.0%,61.9%,26.9%,85.7%,31.0%,76.9%,
Western Caro.,Mendenhall Josh,30,0.533,53.3%,56.7%,64.7%,81.8%,43.3%,38.5%,80.0%,0.0%,---,---,26.7%,50.0%,
Western Caro.,Brummitt Torrion,17,0.359,23.5%,23.5%,50.0%,50.0%,64.7%,18.2%,0.0%,11.8%,0.0%,---,100.0%,58.8%,
Western Caro.,Hall Kenneth,13,0.570,61.5%,69.2%,55.6%,60.0%,30.8%,75.0%,0.0%,0.0%,---,---,30.8%,25.0%,
Western Caro.,Littlejohn Brandon,6,0.504,50.0%,50.0%,66.7%,0.0%,16.7%,100.0%,0.0%,33.3%,0.0%,---,33.3%,50.0%,
Western Caro.,Browning Justin,1,1.000,100.0%,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Western Caro.,Freeman Ethan,0,1.053,0.0%,---,---,---,---,---,---,---,---,---,---,100.0%,
Western Caro.,Total,1925,0.517,48.4%,28.8%,61.0%,38.8%,39.5%,37.2%,24.4%,31.7%,33.9%,83.1%,31.4%,70.4%,
IUPUI,Esposito Sean,266,0.467,44.7%,10.5%,50.0%,42.9%,25.6%,26.5%,22.2%,63.9%,34.1%,84.5%,10.5%,82.1%,
IUPUI,Patton Mitchell,263,0.600,58.2%,46.0%,70.2%,65.9%,53.6%,48.2%,38.2%,0.4%,0.0%,---,36.9%,67.0%,
IUPUI,Gibbs Donovan,251,0.581,57.4%,39.4%,72.7%,50.0%,51.8%,43.8%,75.4%,8.8%,45.5%,100.0%,24.7%,61.3%,
IUPUI,Rice Greg,248,0.489,46.4%,36.3%,51.1%,8.7%,31.5%,30.8%,25.0%,32.3%,37.5%,93.3%,30.6%,63.2%,
IUPUI,Hart John,227,0.545,52.0%,15.9%,55.6%,30.0%,38.8%,43.2%,13.2%,45.4%,38.8%,80.0%,19.4%,77.3%,
IUPUI,Shanklin Jordan,158,0.508,48.7%,9.5%,53.3%,25.0%,27.8%,34.1%,0.0%,62.7%,36.4%,88.9%,22.8%,66.7%,
IUPUI,Gaines Lyonell,137,0.537,52.2%,55.5%,59.2%,31.1%,38.7%,35.8%,26.3%,5.8%,62.5%,80.0%,34.3%,59.6%,
IUPUI,Hubert P.J.,133,0.556,54.1%,6.0%,50.0%,75.0%,18.8%,44.0%,36.4%,75.2%,38.0%,89.5%,14.3%,73.7%,
IUPUI,Chiles Ian,43,0.387,29.1%,16.3%,57.1%,0.0%,65.1%,25.0%,0.0%,18.6%,12.5%,100.0%,48.8%,76.2%,
IUPUI,Kitcoff Nick,34,0.334,32.4%,0.0%,---,---,29.4%,50.0%,40.0%,70.6%,16.7%,100.0%,11.8%,50.0%,
IUPUI,Barksdale Marcellus,11,0.087,9.1%,9.1%,0.0%,---,45.5%,20.0%,0.0%,45.5%,0.0%,---,9.1%,0.0%,
IUPUI,Loepker Cameron,11,0.543,54.5%,27.3%,33.3%,100.0%,63.6%,71.4%,60.0%,9.1%,0.0%,---,36.4%,50.0%,
IUPUI,Rose Kevin,3,0.333,33.3%,33.3%,0.0%,---,66.7%,50.0%,0.0%,0.0%,---,---,0.0%,---,
IUPUI,Total,1785,0.526,50.5%,27.2%,61.6%,42.8%,38.0%,39.6%,36.4%,34.8%,35.7%,87.4%,24.6%,67.0%,
Neb. Omaha,Simmons Justin,414,0.557,52.5%,34.5%,54.5%,26.9%,39.6%,45.7%,12.0%,25.8%,40.2%,74.4%,25.4%,78.1%,
Neb. Omaha,Karhoff John,315,0.524,49.5%,29.5%,68.8%,65.6%,68.3%,41.4%,58.4%,2.2%,28.6%,100.0%,27.3%,70.9%,
Neb. Omaha,Carter CJ,235,0.529,48.9%,46.8%,60.9%,26.9%,22.1%,40.4%,19.0%,31.1%,24.7%,94.4%,31.5%,75.7%,
Neb. Omaha,Welhouse Alex,198,0.585,56.3%,21.2%,61.9%,46.2%,20.2%,30.0%,33.3%,58.6%,42.2%,95.9%,22.2%,75.0%,
Neb. Omaha,Phillips Alex,189,0.550,50.8%,39.2%,59.5%,38.6%,31.7%,36.7%,18.2%,29.1%,36.4%,80.0%,35.4%,76.1%,
Neb. Omaha,Tyus Marcus,162,0.503,49.4%,32.1%,51.9%,33.3%,27.2%,38.6%,11.8%,40.7%,36.4%,87.5%,28.4%,54.3%,
