Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Ark.-Pine Bluff,Total,1675,0.490,46.0%,30.9%,56.9%,36.7%,33.3%,32.3%,32.2%,35.8%,33.0%,80.8%,33.1%,64.5%,
Texas Southern,Lofton Zach,406,0.545,47.3%,39.9%,64.2%,23.1%,30.8%,32.0%,20.0%,29.3%,26.9%,53.1%,53.2%,78.7%,
Texas Southern,Jefferson Demontrae,295,0.470,41.9%,26.8%,59.5%,31.9%,35.3%,26.0%,18.5%,38.0%,29.5%,60.6%,41.4%,69.7%,
Texas Southern,Scott Kevin,249,0.534,50.6%,35.7%,68.5%,34.4%,32.9%,28.0%,21.7%,31.3%,35.9%,85.7%,26.9%,71.6%,
Texas Southern,McCloud Jalan,195,0.576,50.0%,40.0%,60.3%,29.8%,20.5%,32.5%,23.1%,39.5%,32.5%,92.0%,47.2%,87.0%,
Texas Southern,Robinson Dulani,193,0.469,42.5%,14.0%,29.6%,25.0%,26.4%,33.3%,5.9%,59.6%,33.0%,52.6%,22.3%,83.7%,
Texas Southern,Jones Marvin,148,0.644,58.8%,58.1%,75.6%,76.9%,29.1%,37.2%,43.8%,12.8%,21.1%,75.0%,62.2%,79.3%,
Texas Southern,Griffin Derrick,82,0.674,71.3%,72.0%,81.4%,72.9%,24.4%,45.0%,22.2%,3.7%,33.3%,100.0%,69.5%,52.6%,
Texas Southern,Bynum Tyree,72,0.470,45.1%,15.3%,45.5%,40.0%,20.8%,33.3%,100.0%,63.9%,32.6%,93.3%,19.4%,64.3%,
Texas Southern,Bennett Stephan,62,0.548,54.8%,75.8%,59.6%,71.4%,22.6%,42.9%,66.7%,1.6%,0.0%,---,77.4%,52.1%,
Texas Southern,Walker Lamont,58,0.508,46.6%,36.2%,66.7%,85.7%,41.4%,41.7%,30.0%,22.4%,15.4%,100.0%,46.6%,66.7%,
Texas Southern,Rutherford Jamie,42,0.290,28.6%,0.0%,---,---,9.5%,0.0%,---,90.5%,21.1%,100.0%,14.3%,33.3%,
Texas Southern,Martin Jerron,4,0.508,25.0%,0.0%,---,---,50.0%,50.0%,0.0%,50.0%,0.0%,---,100.0%,100.0%,
Texas Southern,Washington Eric,2,0.169,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,100.0%,50.0%,
Texas Southern,RODRIGUEZMIKE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Texas Southern,ALLENKADEEM,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Texas Southern,SHEPERDEMANUEL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Texas Southern,BRYANTDJ,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Texas Southern,MCKINNEYKENNEDY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Texas Southern,Total,1808,0.533,48.3%,36.4%,64.8%,45.7%,29.0%,31.8%,25.7%,34.5%,29.8%,71.0%,43.7%,73.5%,
Colorado,White Derrick,349,0.623,57.4%,34.4%,68.3%,18.3%,32.1%,42.9%,31.2%,33.5%,40.2%,63.8%,45.3%,80.4%,
Colorado,Johnson Xavier,294,0.580,55.3%,42.5%,63.2%,65.8%,27.2%,38.8%,32.3%,30.3%,39.3%,91.4%,49.3%,66.2%,
Colorado,King George,282,0.566,55.3%,36.9%,56.7%,44.1%,22.7%,43.8%,14.3%,40.4%,40.4%,93.5%,25.5%,63.9%,
Colorado,Fortune Josh,158,0.498,43.4%,23.4%,51.4%,57.9%,19.0%,30.0%,44.4%,57.6%,29.7%,85.2%,32.9%,86.5%,
Colorado,Gordon Wesley,138,0.559,51.8%,53.6%,63.5%,44.7%,43.5%,38.3%,34.8%,2.9%,25.0%,100.0%,59.4%,67.1%,
Colorado,Miller Tory,129,0.554,55.4%,59.7%,64.9%,66.0%,38.8%,40.0%,60.0%,1.6%,50.0%,100.0%,42.6%,52.7%,
Colorado,Collier Dominique,119,0.501,44.5%,26.9%,46.9%,20.0%,14.3%,11.8%,50.0%,58.8%,34.3%,83.3%,40.3%,75.0%,
Colorado,Peters Bryce,102,0.474,45.6%,38.2%,48.7%,36.8%,23.5%,33.3%,37.5%,38.2%,33.3%,76.9%,35.3%,55.6%,
Colorado,Siewert Lucas,85,0.442,42.4%,21.2%,27.8%,60.0%,29.4%,28.0%,71.4%,49.4%,38.1%,100.0%,16.5%,64.3%,
Colorado,Brown Deleon,82,0.506,47.0%,28.0%,43.5%,40.0%,14.6%,50.0%,33.3%,57.3%,31.9%,100.0%,32.9%,70.4%,
Colorado,Akyazili Thomas,65,0.342,30.0%,47.7%,54.8%,23.5%,20.0%,7.7%,0.0%,32.3%,4.8%,100.0%,35.4%,56.5%,
Colorado,Repine Josh,4,0.000,0.0%,75.0%,0.0%,---,0.0%,---,---,25.0%,0.0%,---,0.0%,---,
Colorado,Lombard Mitch,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Colorado,Total,1808,0.546,51.1%,37.8%,58.8%,44.5%,26.9%,37.6%,35.0%,35.2%,35.5%,85.0%,39.4%,69.5%,
VMI,Peterson QJ,464,0.547,51.5%,28.0%,60.0%,10.3%,26.3%,36.1%,4.5%,45.7%,36.8%,65.4%,33.6%,71.2%,
VMI,Eleby Julian,325,0.525,48.6%,18.8%,55.7%,8.8%,16.3%,35.8%,0.0%,64.9%,33.2%,90.0%,28.9%,76.6%,
VMI,Chapman Trey,222,0.534,49.8%,36.5%,65.4%,43.4%,39.2%,43.7%,39.5%,24.3%,24.1%,100.0%,44.1%,67.3%,
VMI,Branch Armani,187,0.521,50.8%,41.7%,62.8%,65.3%,31.6%,27.1%,37.5%,26.7%,40.0%,95.0%,17.6%,63.6%,
VMI,Rich Adrian,183,0.502,47.8%,26.2%,56.2%,3.7%,26.2%,41.7%,10.0%,47.5%,31.0%,96.3%,13.1%,83.3%,
VMI,Smith Keith,123,0.514,48.8%,17.9%,50.0%,9.1%,28.5%,54.3%,15.8%,53.7%,30.3%,85.0%,27.6%,67.6%,
VMI,Gilkeson Garrett,83,0.319,29.5%,14.5%,41.7%,60.0%,21.7%,16.7%,33.3%,63.9%,20.8%,90.9%,12.0%,70.0%,
VMI,Miller Will,59,0.508,50.8%,37.3%,81.8%,50.0%,37.3%,40.9%,66.7%,25.4%,13.3%,100.0%,39.0%,47.8%,
VMI,Vereen Austin,47,0.331,30.9%,14.9%,42.9%,0.0%,17.0%,12.5%,0.0%,68.1%,21.9%,100.0%,12.8%,66.7%,
VMI,Iruafemi Fred,40,0.564,57.5%,37.5%,80.0%,91.7%,62.5%,44.0%,100.0%,0.0%,---,---,27.5%,45.5%,
VMI,Creammer Tyler,36,0.381,36.1%,38.9%,50.0%,100.0%,61.1%,27.3%,66.7%,0.0%,---,---,19.4%,57.1%,
VMI,Enechionyia Chuchu,6,0.190,16.7%,33.3%,50.0%,0.0%,0.0%,---,---,66.7%,0.0%,---,66.7%,25.0%,
VMI,Weethee Will,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
VMI,Larsson Marcus,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
VMI,Mahaffey D&#x27;Andre,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
VMI,Total,1778,0.510,48.1%,27.7%,60.6%,32.9%,28.1%,37.2%,26.9%,44.2%,31.6%,83.9%,28.1%,69.0%,
Auburn,Heron Mustapha,339,0.562,50.3%,36.0%,62.3%,32.9%,33.9%,26.1%,36.7%,30.1%,42.2%,76.7%,49.3%,77.2%,
Auburn,Dunans T.J.,263,0.426,41.3%,41.4%,56.9%,19.4%,31.6%,28.9%,4.2%,27.0%,21.1%,66.7%,17.9%,55.3%,
Auburn,Harper Jared,261,0.545,49.2%,28.7%,54.7%,9.8%,12.6%,24.2%,0.0%,58.6%,34.6%,47.2%,53.6%,71.4%,
Auburn,Purifoy Danjel,233,0.583,52.4%,18.0%,54.8%,47.8%,17.2%,37.5%,40.0%,64.8%,37.1%,87.5%,37.3%,87.4%,
Auburn,Johnson Ronnie,204,0.518,48.8%,42.2%,54.7%,12.8%,27.0%,32.7%,0.0%,30.9%,36.5%,47.8%,27.5%,71.4%,
Auburn,Brown Bryce,182,0.508,49.5%,14.8%,33.3%,33.3%,11.5%,14.3%,33.3%,73.6%,38.8%,75.0%,13.7%,68.0%,
Auburn,Wiley Austin,119,0.559,58.0%,63.9%,68.4%,63.5%,36.1%,39.5%,76.5%,0.0%,---,---,95.0%,48.7%,
Auburn,McLemore Anfernee,98,0.686,69.9%,72.4%,81.7%,53.4%,26.5%,34.6%,77.8%,1.0%,100.0%,100.0%,57.1%,60.7%,
Auburn,Lang TJ,88,0.591,56.8%,9.1%,50.0%,50.0%,4.5%,25.0%,100.0%,86.4%,39.5%,93.3%,44.3%,66.7%,
Auburn,Spencer Horace,66,0.554,56.1%,56.1%,70.3%,69.2%,42.4%,39.3%,54.5%,1.5%,0.0%,---,54.5%,50.0%,
Auburn,Smith Laron,45,0.536,53.3%,80.0%,61.1%,59.1%,20.0%,22.2%,0.0%,0.0%,---,---,64.4%,51.7%,
Auburn,Waddell Devin,6,0.471,50.0%,16.7%,0.0%,---,16.7%,0.0%,---,66.7%,50.0%,100.0%,50.0%,33.3%,
Auburn,Macoy Will,6,0.667,66.7%,16.7%,100.0%,0.0%,0.0%,---,---,83.3%,40.0%,100.0%,0.0%,---,
Auburn,Keim Patrick,3,0.506,50.0%,33.3%,0.0%,---,0.0%,---,---,66.7%,50.0%,100.0%,66.7%,50.0%,
Auburn,Tate Tray,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Auburn,Cohen Mike,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Auburn,HOLMANARIC,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Auburn,Total,1914,0.543,51.0%,36.2%,60.8%,37.5%,23.9%,30.1%,33.3%,39.9%,36.4%,72.3%,41.8%,67.2%,
New Orleans,Thomas Erik,345,0.651,60.9%,65.5%,70.8%,66.2%,30.1%,42.3%,63.6%,4.3%,26.7%,100.0%,57.4%,76.8%,
New Orleans,Gill Christavious,286,0.514,48.1%,24.8%,54.9%,43.6%,14.7%,38.1%,37.5%,60.5%,31.8%,80.0%,30.1%,70.9%,
New Orleans,Thibodeaux Travin,187,0.552,50.8%,60.4%,61.9%,57.1%,37.4%,35.7%,56.0%,2.1%,0.0%,---,46.5%,71.3%,
New Orleans,Broyles Tevin,170,0.517,45.6%,54.1%,52.2%,56.2%,18.8%,31.2%,40.0%,27.1%,28.3%,92.3%,55.3%,71.3%,
New Orleans,Frye Nate,154,0.567,49.7%,46.8%,54.2%,28.2%,19.5%,30.0%,0.0%,33.8%,36.5%,94.7%,51.3%,81.0%,
New Orleans,Puou Makur,138,0.548,55.1%,49.3%,76.5%,69.2%,50.0%,34.8%,58.3%,0.7%,0.0%,---,27.5%,50.0%,
New Orleans,Zeno Michael,125,0.418,36.8%,55.2%,49.3%,52.9%,43.2%,22.2%,75.0%,1.6%,0.0%,---,41.6%,63.5%,
New Orleans,Rosa Jorge,117,0.572,56.4%,22.2%,69.2%,61.1%,13.7%,18.8%,33.3%,64.1%,40.0%,90.0%,14.5%,64.7%,
New Orleans,Reed Cameron,17,0.310,23.5%,5.9%,0.0%,---,17.6%,33.3%,0.0%,76.5%,15.4%,100.0%,29.4%,80.0%,
New Orleans,Cheeseman A.J.,16,0.484,50.0%,68.8%,54.5%,66.7%,31.2%,40.0%,50.0%,0.0%,---,---,75.0%,41.7%,
New Orleans,Edwards Coleman,13,0.615,61.5%,15.4%,50.0%,0.0%,7.7%,100.0%,100.0%,76.9%,40.0%,50.0%,0.0%,---,
New Orleans,Robinson Bryson,9,0.367,33.3%,22.2%,0.0%,---,11.1%,0.0%,---,66.7%,33.3%,100.0%,44.4%,50.0%,
New Orleans,Cohen Danny,8,0.615,56.2%,37.5%,100.0%,100.0%,12.5%,0.0%,---,50.0%,25.0%,100.0%,25.0%,100.0%,
New Orleans,Wallis Venjie,6,0.759,75.0%,33.3%,100.0%,50.0%,33.3%,50.0%,0.0%,33.3%,50.0%,100.0%,66.7%,75.0%,
New Orleans,Jiles Matthew,3,0.506,50.0%,33.3%,0.0%,---,33.3%,0.0%,---,33.3%,100.0%,100.0%,66.7%,50.0%,
New Orleans,Total,1594,0.553,51.3%,47.6%,62.2%,58.1%,27.0%,34.3%,52.7%,25.3%,32.7%,86.4%,42.7%,71.5%,
Idaho St.,Telfair Ethan,394,0.449,38.6%,22.3%,38.6%,0.0%,45.7%,32.2%,6.9%,32.0%,31.7%,62.5%,39.8%,74.5%,
Idaho St.,Boyd Brandon,268,0.559,50.4%,35.4%,49.5%,19.1%,16.4%,22.7%,0.0%,48.1%,40.3%,80.8%,32.5%,87.4%,
Idaho St.,Luzcando Geno,227,0.555,53.1%,44.9%,66.7%,20.6%,24.7%,37.5%,19.0%,30.4%,30.4%,85.7%,33.5%,67.1%,
Idaho St.,Topalovic Novak,205,0.583,61.5%,51.2%,70.5%,45.9%,48.3%,52.5%,17.3%,0.5%,0.0%,---,55.6%,43.9%,
Idaho St.,Jones III Robert,169,0.584,56.8%,26.6%,71.1%,31.2%,26.0%,36.4%,18.8%,47.3%,40.0%,87.5%,28.4%,66.7%,
Idaho St.,Mocsan Balint,107,0.600,59.8%,10.3%,45.5%,40.0%,12.1%,38.5%,40.0%,77.6%,43.4%,88.9%,20.6%,59.1%,
Idaho St.,Lennox Stephen,62,0.537,46.0%,33.9%,71.4%,66.7%,33.9%,42.9%,77.8%,32.3%,15.0%,100.0%,77.4%,70.8%,
Idaho St.,Nakken Erik,55,0.570,56.4%,0.0%,---,---,1.8%,100.0%,0.0%,98.2%,37.0%,85.0%,10.9%,66.7%,
Idaho St.,Garrity Hayes,51,0.416,37.3%,17.6%,33.3%,66.7%,27.5%,28.6%,50.0%,54.9%,28.6%,75.0%,17.6%,88.9%,
Idaho St.,Chivichyan Gary,45,0.589,58.9%,11.1%,40.0%,50.0%,6.7%,66.7%,0.0%,82.2%,40.5%,60.0%,0.0%,---,
Idaho St.,Liggins Keshawn,12,0.475,50.0%,75.0%,55.6%,40.0%,16.7%,50.0%,100.0%,8.3%,0.0%,---,66.7%,37.5%,
Idaho St.,Wilkinson Clark,8,0.611,50.0%,50.0%,75.0%,33.3%,50.0%,25.0%,200.0%,0.0%,---,---,112.5%,77.8%,
Idaho St.,BRANDSMATHOMAS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Idaho St.,STEVENSONNIEM,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Idaho St.,Total,1603,0.535,50.4%,30.8%,58.3%,29.5%,30.0%,37.4%,18.9%,39.2%,36.1%,79.3%,36.4%,67.6%,
Southern California,Stewart Elijah,316,0.552,53.0%,31.0%,57.1%,42.9%,14.6%,30.4%,42.9%,54.4%,37.8%,87.7%,23.4%,71.6%,
Southern California,Metu Chimezie,316,0.585,54.9%,54.1%,63.7%,64.2%,45.3%,44.1%,42.9%,0.6%,50.0%,0.0%,43.0%,72.1%,
Southern California,McLaughlin Jordan,295,0.583,53.6%,50.8%,53.3%,18.8%,15.3%,33.3%,6.7%,33.9%,42.0%,78.6%,36.3%,81.3%,
Southern California,Aaron Shaqquan,224,0.514,47.8%,29.9%,56.7%,42.1%,23.7%,28.3%,20.0%,46.4%,34.6%,83.3%,29.9%,73.1%,
Southern California,Melton De&#x27;Anthony,206,0.538,49.0%,47.6%,57.1%,42.9%,20.4%,35.7%,26.7%,32.0%,30.3%,85.0%,48.5%,71.0%,
Southern California,Mathews Jonah,199,0.500,47.7%,19.1%,57.9%,36.4%,23.1%,34.8%,50.0%,57.8%,33.0%,100.0%,24.1%,66.7%,
Southern California,Boatwright Bennie,143,0.609,53.8%,18.2%,65.4%,41.2%,16.8%,37.5%,11.1%,65.0%,36.6%,88.2%,42.0%,91.7%,
Southern California,Rakocevic Nick,101,0.602,57.4%,82.2%,66.3%,63.6%,17.8%,16.7%,33.3%,0.0%,---,---,68.3%,65.2%,
Southern California,Buggs Charles,35,0.718,70.0%,45.7%,56.2%,88.9%,17.1%,83.3%,60.0%,37.1%,53.8%,85.7%,20.0%,85.7%,
Southern California,Henderson Harrison,14,0.431,42.9%,50.0%,42.9%,66.7%,14.3%,0.0%,---,35.7%,40.0%,100.0%,85.7%,41.7%,
Southern California,Dhillon Samer,3,0.500,50.0%,0.0%,---,---,33.3%,0.0%,---,66.7%,50.0%,100.0%,0.0%,---,
Southern California,Karis Kurt,3,0.759,66.7%,100.0%,66.7%,100.0%,0.0%,---,---,0.0%,---,---,66.7%,100.0%,
Southern California,Fleming Devin,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Southern California,ADAMSANDRE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern California,Total,1856,0.561,52.3%,40.8%,59.0%,47.2%,23.0%,36.3%,34.8%,36.2%,36.6%,87.0%,36.7%,73.8%,
South Carolina St.,Eaves Eric,353,0.552,51.4%,45.0%,58.5%,22.6%,26.3%,45.2%,23.8%,28.6%,30.7%,41.9%,47.9%,68.0%,
South Carolina St.,Riley Tashombe,285,0.530,50.9%,38.6%,70.0%,67.5%,52.6%,37.3%,55.4%,8.8%,32.0%,75.0%,18.6%,73.6%,
South Carolina St.,Mortimer Greg,248,0.516,47.8%,47.6%,51.7%,37.7%,24.2%,43.3%,38.5%,28.2%,30.0%,85.7%,32.3%,72.5%,
South Carolina St.,Stephens Edward,239,0.495,47.7%,18.8%,42.2%,52.6%,12.1%,37.9%,9.1%,69.0%,33.9%,82.1%,13.0%,74.2%,
South Carolina St.,Richardson Jj Jam,233,0.477,46.4%,29.6%,53.6%,37.8%,28.8%,38.8%,15.4%,41.6%,30.9%,83.3%,16.7%,61.5%,
South Carolina St.,Kinard Ian,101,0.470,40.1%,53.5%,53.7%,48.3%,37.6%,26.3%,30.0%,8.9%,11.1%,100.0%,62.4%,66.7%,
South Carolina St.,Powell Raynor Janai,80,0.466,43.8%,26.2%,42.9%,11.1%,30.0%,45.8%,9.1%,43.8%,28.6%,70.0%,23.8%,68.4%,
South Carolina St.,Applewhite Damani,67,0.471,44.8%,46.3%,71.0%,40.9%,49.3%,24.2%,50.0%,4.5%,0.0%,---,46.3%,54.8%,
South Carolina St.,Fields Ozante,46,0.513,47.8%,82.6%,57.9%,59.1%,17.4%,0.0%,---,0.0%,---,---,34.8%,68.8%,
South Carolina St.,Bottenberg David,20,0.386,35.0%,50.0%,50.0%,60.0%,50.0%,20.0%,100.0%,0.0%,---,---,35.0%,57.1%,
South Carolina St.,Soloman Tyvoris,18,0.264,16.7%,22.2%,50.0%,50.0%,27.8%,20.0%,0.0%,50.0%,0.0%,---,33.3%,83.3%,
South Carolina St.,TYSOLOMON,9,0.591,55.6%,11.1%,100.0%,100.0%,44.4%,25.0%,0.0%,44.4%,50.0%,100.0%,66.7%,66.7%,
South Carolina St.,Williams Bobby,8,0.250,25.0%,50.0%,50.0%,100.0%,12.5%,0.0%,---,37.5%,0.0%,---,0.0%,---,
South Carolina St.,Clement Tarik,4,0.254,0.0%,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,---,100.0%,75.0%,
South Carolina St.,Jones Lbearnest,4,0.678,50.0%,50.0%,100.0%,50.0%,25.0%,0.0%,---,25.0%,0.0%,---,100.0%,100.0%,
South Carolina St.,JANAI,3,0.833,83.3%,33.3%,100.0%,100.0%,0.0%,---,---,66.7%,50.0%,100.0%,0.0%,---,
South Carolina St.,Reid Jaylen,2,0.500,50.0%,0.0%,---,---,100.0%,50.0%,100.0%,0.0%,---,---,0.0%,---,
South Carolina St.,FITZNEREVAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
South Carolina St.,HALLCOREY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
South Carolina St.,RAYSORDANA,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
South Carolina St.,STANLEYDAVIS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
South Carolina St.,Total,1720,0.506,47.5%,38.9%,57.1%,43.5%,30.6%,37.0%,34.4%,30.5%,30.5%,74.4%,30.7%,68.6%,
Idaho,Sanders Victor,398,0.625,57.9%,24.6%,60.2%,20.3%,24.9%,38.4%,15.8%,50.5%,44.3%,75.3%,45.0%,79.9%,
Idaho,Blake Brayon,247,0.509,47.4%,41.7%,54.4%,50.0%,34.8%,36.0%,54.8%,23.5%,34.5%,100.0%,34.0%,69.0%,
Idaho,Sherwood Nate,165,0.502,47.0%,44.8%,59.5%,59.1%,37.6%,32.3%,55.0%,17.6%,31.0%,77.8%,38.8%,64.1%,
Idaho,Mkrtychyan Arkadiy,163,0.567,54.0%,80.4%,55.7%,41.1%,12.9%,42.9%,22.2%,6.7%,36.4%,50.0%,49.1%,65.0%,
Idaho,Sherwood Chad,145,0.543,49.3%,11.0%,43.8%,28.6%,12.4%,33.3%,0.0%,76.6%,35.1%,89.7%,26.2%,89.5%,
Idaho,Allen Trevon,118,0.512,41.9%,18.6%,40.9%,11.1%,22.0%,23.1%,33.3%,59.3%,32.9%,91.3%,49.2%,86.2%,
Idaho,Scott Jordan,107,0.528,48.1%,61.7%,53.0%,45.7%,15.9%,35.3%,16.7%,22.4%,29.2%,85.7%,54.2%,67.2%,
Idaho,Ingram Pat,96,0.473,46.4%,61.5%,47.5%,28.6%,10.4%,30.0%,33.3%,28.1%,33.3%,100.0%,39.6%,50.0%,
Idaho,Egbert Ty,76,0.540,51.3%,75.0%,57.9%,51.5%,25.0%,31.6%,50.0%,0.0%,---,---,40.8%,64.5%,
Idaho,Brimhall Tyler,46,0.422,39.1%,17.4%,37.5%,33.3%,8.7%,0.0%,---,73.9%,29.4%,100.0%,17.4%,75.0%,
Idaho,Franklin Myles,24,0.471,35.4%,37.5%,66.7%,0.0%,20.8%,20.0%,0.0%,41.7%,10.0%,100.0%,87.5%,71.4%,
Idaho,Blair Nick,24,0.531,50.0%,41.7%,50.0%,40.0%,29.2%,57.1%,50.0%,29.2%,28.6%,100.0%,29.2%,71.4%,
Idaho,Straughan Jake,21,0.568,57.1%,4.8%,0.0%,---,4.8%,0.0%,---,90.5%,42.1%,87.5%,19.0%,50.0%,
Idaho,Callandret Perrion,21,0.349,31.0%,28.6%,16.7%,0.0%,19.0%,25.0%,0.0%,52.4%,27.3%,0.0%,19.0%,75.0%,
Idaho,Total,1651,0.543,50.0%,40.0%,54.4%,39.8%,23.0%,34.6%,34.4%,37.1%,36.6%,83.5%,40.8%,72.3%,
Stony Brook,Woodhouse Lucas,305,0.617,55.9%,25.2%,51.9%,5.0%,29.2%,40.4%,0.0%,45.6%,45.3%,58.7%,37.7%,89.6%,
Stony Brook,Nyama Roland,275,0.508,47.6%,32.0%,61.4%,16.7%,29.8%,39.0%,43.8%,38.2%,28.6%,90.0%,32.7%,67.8%,
Stony Brook,Sturdivant Tyrell,257,0.499,45.1%,64.6%,51.2%,50.6%,35.4%,34.1%,41.9%,0.0%,---,---,56.4%,64.1%,
Stony Brook,Yeboah Akwasi,241,0.498,45.4%,24.1%,51.7%,33.3%,24.9%,25.0%,53.3%,51.0%,35.0%,97.7%,27.8%,79.1%,
Stony Brook,Sekunda Bryan,163,0.490,47.5%,6.7%,36.4%,25.0%,9.8%,18.8%,33.3%,83.4%,34.6%,93.6%,12.3%,70.0%,
Stony Brook,Iroegbu UC,149,0.471,45.3%,14.1%,52.4%,27.3%,5.4%,12.5%,0.0%,80.5%,30.8%,97.3%,11.4%,76.5%,
Stony Brook,Saintel Junior,129,0.472,43.8%,58.9%,63.2%,64.6%,24.8%,12.5%,50.0%,16.3%,14.3%,100.0%,26.4%,70.6%,
Stony Brook,Petras Jakub,84,0.507,48.8%,58.3%,65.3%,62.5%,41.7%,25.7%,44.4%,0.0%,---,---,46.4%,56.4%,
Stony Brook,Mitchell Kameron,74,0.508,45.3%,29.7%,50.0%,0.0%,18.9%,42.9%,50.0%,51.4%,28.9%,81.8%,50.0%,70.3%,
Stony Brook,Almonacy Michael,64,0.437,39.8%,32.8%,42.9%,11.1%,17.2%,54.5%,0.0%,50.0%,21.9%,57.1%,26.6%,70.6%,
Stony Brook,Campbell Alonzo,10,0.400,40.0%,60.0%,50.0%,100.0%,40.0%,25.0%,0.0%,0.0%,---,---,0.0%,---,
Stony Brook,Donohoe Tim,1,1.000,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Stony Brook,Total,1752,0.515,47.6%,34.0%,55.0%,37.5%,25.2%,32.6%,31.2%,40.8%,33.8%,83.8%,33.2%,72.5%,
Saint Peter's,Welton Quadir,283,0.505,47.0%,74.2%,51.9%,44.0%,25.8%,32.9%,20.8%,0.0%,---,---,60.4%,59.6%,
Saint Peter's,Wyche Trevis,251,0.551,48.4%,44.6%,55.4%,6.5%,26.7%,28.4%,0.0%,28.7%,37.5%,77.8%,52.6%,78.0%,
Saint Peter's,Portley Antwon,229,0.480,45.0%,6.6%,46.7%,14.3%,37.6%,34.9%,20.0%,55.9%,34.4%,72.7%,19.2%,77.3%,
Saint Peter's,Griffin Nick,219,0.641,62.1%,8.2%,55.6%,50.0%,19.2%,50.0%,47.6%,72.6%,44.0%,91.4%,10.0%,100.0%,
Saint Peter's,Baker Cavon,173,0.538,51.7%,37.0%,50.0%,37.5%,38.2%,43.9%,10.3%,24.9%,44.2%,84.2%,20.2%,71.4%,
Saint Peter's,Idowu Samuel,137,0.629,65.0%,36.5%,74.0%,62.2%,14.6%,50.0%,40.0%,48.9%,41.8%,100.0%,22.6%,41.9%,
Saint Peter's,Enechionyia Nnamdi,124,0.541,51.6%,9.7%,41.7%,40.0%,16.1%,40.0%,12.5%,74.2%,37.0%,94.1%,15.3%,84.2%,
Saint Peter's,Patterson Chazz,123,0.535,47.6%,26.8%,48.5%,25.0%,10.6%,15.4%,50.0%,62.6%,35.1%,88.9%,40.7%,80.0%,
Saint Peter's,Taylor Quinn,51,0.521,46.1%,78.4%,55.0%,77.3%,2.0%,0.0%,---,19.6%,10.0%,100.0%,47.1%,75.0%,
Saint Peter's,Ndaiye Mamadou,49,0.470,42.9%,85.7%,47.6%,50.0%,14.3%,14.3%,0.0%,0.0%,---,---,40.8%,65.0%,
Saint Peter's,William J.R.,3,0.000,0.0%,33.3%,0.0%,---,66.7%,0.0%,---,0.0%,---,---,0.0%,---,
Saint Peter's,Barksdale Sean,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Saint Peter's,Total,1644,0.542,51.0%,36.3%,53.6%,39.4%,24.1%,36.3%,20.8%,39.5%,38.5%,87.2%,33.3%,70.4%,
Western Mich.,Wilder Thomas,394,0.599,53.8%,30.7%,58.7%,18.3%,36.3%,39.9%,24.6%,33.0%,43.1%,67.9%,46.7%,83.2%,
Western Mich.,Haymond Tucker,318,0.574,52.4%,35.5%,64.6%,56.2%,33.6%,32.7%,20.0%,30.8%,39.8%,94.9%,49.7%,74.7%,
Western Mich.,Jones Reggie,229,0.553,52.8%,17.5%,57.5%,17.4%,46.7%,43.9%,8.5%,35.8%,41.5%,73.5%,23.1%,73.6%,
Western Mich.,Johnson Brandon,189,0.546,53.2%,47.6%,61.1%,50.9%,45.0%,44.7%,50.0%,7.4%,35.7%,100.0%,34.4%,60.0%,
